0,269,3,"{""text"":""codysmile11""}";"{""text"":""was here ""}";"{""text"":""Hi XinXiaoXiin""}";"{""text"":""""}",black,false
4996,63,-1486,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4984,65,-1484,"{""extra"":[{""text"":""buy sadvavilloso""}],""text"":""""}";"{""extra"":[{""text"":""queue:)""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4992,65,-1481,"{""extra"":[{""text"":""Nuitari333""}],""text"":""""}";"{""extra"":[{""text"":""01/12/22""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4994,64,-1481,"{""extra"":[{""text"":""EPSTEIN""}],""text"":""""}";"{""extra"":[{""text"":""DIDNT""}],""text"":""""}";"{""extra"":[{""text"":""KILL""}],""text"":""""}";"{""extra"":[{""text"":""HIMSELF""}],""text"":""""}",black,false
4994,66,-1483,"{""extra"":[{""text"":""Thank you to""}],""text"":""""}";"{""extra"":[{""text"":""whoever built this""}],""text"":""""}";"{""extra"":[{""text"":""place.""}],""text"":""""}";"{""text"":""""}",black,false
4993,65,-1481,"{""extra"":[{""text"":""hudeley ""}],""text"":""""}";"{""extra"":[{""text"":""was here. ""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4992,64,-1481,"{""text"":""cool shit""}";"{""text"":""-SnaxFax""}";"{""text"":""""}";"{""text"":""""}",black,false
4994,64,-1485,"{""extra"":[{""text"":""Please restore""}],""text"":""""}";"{""extra"":[{""text"":""this if it""}],""text"":""""}";"{""extra"":[{""text"":""gets destroyed,""}],""text"":""""}";"{""extra"":[{""text"":""Thanks!""}],""text"":""""}",black,false
4996,65,-1483,"{""extra"":[{""text"":""<----""}],""text"":""""}";"{""extra"":[{""text"":""2 trees Outside""}],""text"":""""}";"{""extra"":[{""text"":""Hannshiba""}],""text"":""""}";"{""extra"":[{""text"":""10/12/2022""}],""text"":""""}",black,false
4994,65,-1485,"{""extra"":[{""text"":""Restored by""}],""text"":""""}";"{""extra"":[{""text"":""Spucy Mango""}],""text"":""""}";"{""extra"":[{""text"":""5/20/20""}],""text"":""""}";"{""text"":""""}",black,false
4993,64,-1485,"{""extra"":[{""text"":""aXimedes""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""03.02.2023""}],""text"":""""}";"{""text"":""""}",black,false
4993,65,-1485,"{""extra"":[{""text"":""Ninja_Walrus""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""Aug 28, 2022""}],""text"":""""}";"{""extra"":[{""text"":""Sub on YouTube""}],""text"":""""}",black,false
4992,64,-1485,"{""extra"":[{""text"":""Ty for the melons""}],""text"":""""}";"{""extra"":[{""text"":""Hannshiba""}],""text"":""""}";"{""extra"":[{""text"":""10/12/2022""}],""text"":""""}";"{""extra"":[{""text"":""(hoe in the chest)""}],""text"":""""}",black,false
4715,200,-1466,"{""extra"":[{""text"":""kiwi's piss corner""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4765,202,-1460,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4797,200,-1468,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4755,201,-1418,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4755,201,-1421,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4801,200,-1415,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4826,200,-1409,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4807,66,-1396,"{""extra"":[{""text"":""Agentwebb""}],""text"":""""}";"{""extra"":[{""text"":""Did What the ""}],""text"":""""}";"{""extra"":[{""text"":""sign Said""}],""text"":""""}";"{""text"":""""}",black,false
4791,66,-1377,"{""extra"":[{""text"":""BigGreasyEgg""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""RIP!""}],""text"":""""}";"{""extra"":[{""text"":""08-26-2022""}],""text"":""""}",black,false
4791,67,-1377,"{""extra"":[{""text"":""creeperbob24""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4744,64,-1374,"{""extra"":[{""text"":""Took the echest""}],""text"":""""}";"{""extra"":[{""text"":""sorry (:""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4790,66,-1373,"{""extra"":[{""text"":""PigPigleg""}],""text"":""""}";"{""extra"":[{""text"":""was ere""}],""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""9/13/19""}],""text"":""""}",black,false
4788,74,-1361,"{""extra"":[{""text"":""stinky_woman ""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""(person_#0001)""}],""text"":""""}";"{""text"":""""}",black,false
4789,68,-1373,"{""extra"":[{""text"":""RevMirin""}],""text"":""""}";"{""extra"":[{""text"":""Was here""}],""text"":""""}";"{""extra"":[{""text"":""10/14/21""}],""text"":""""}";"{""text"":""""}",black,false
4788,73,-1362,"{""extra"":[{""text"":""AleXxDxGray""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4790,67,-1373,"{""extra"":[{""text"":""Buckylarson""}],""text"":""""}";"{""extra"":[{""text"":""arrived here at""}],""text"":""""}";"{""extra"":[{""text"":""03/31/2017""}],""text"":""""}";"{""text"":""""}",black,false
4789,66,-1373,"{""extra"":[{""text"":""Crazychemist's""}],""text"":""""}";"{""extra"":[{""text"":""x ray helped him""}],""text"":""""}";"{""extra"":[{""text"":""find this cozy""}],""text"":""""}";"{""extra"":[{""text"":""base - 3/12/19""}],""text"":""""}",black,false
4791,68,-1373,"{""extra"":[{""text"":""quackk was here""}],""text"":""""}";"{""extra"":[{""text"":""2022/12/28""}],""text"":""""}";"{""extra"":[{""text"":""ign: Quackitiy""}],""text"":""""}";"{""text"":""""}",black,false
4789,67,-1373,"{""extra"":[{""text"":""Crawlz stopped""}],""text"":""""}";"{""extra"":[{""text"":""by""}],""text"":""""}";"{""extra"":[{""text"":""8/7/19""}],""text"":""""}";"{""text"":""""}",black,false
4790,68,-1373,"{""extra"":[{""text"":""JamonSerrano""}],""text"":""""}";"{""extra"":[{""text"":""was here in""}],""text"":""""}";"{""extra"":[{""text"":""quarantine""}],""text"":""""}";"{""extra"":[{""text"":""5/5/2020""}],""text"":""""}",black,false
4849,74,-1375,"{""extra"":[{""text"":""the valley of""}],""text"":""""}";"{""extra"":[{""text"":""crafting table""}],""text"":""""}";"{""extra"":[{""text"":""-sad 1/1/23""}],""text"":""""}";"{""text"":""""}",black,false
4879,57,-1369,"{""extra"":[{""text"":""wwwwwwwwwwwwwww""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4761,73,-1355,"{""extra"":[{""text"":""nickniquinhos""}],""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""11/23/21""}],""text"":""""}";"{""text"":""""}",black,false
4822,70,-1355,"{""extra"":[{""text"":""THANK YOU BROO""}],""text"":""""}";"{""extra"":[{""text"":""ALONE08""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4965,78,-1345,"{""extra"":[{""text"":""put a lot of ""}],""text"":""""}";"{""extra"":[{""text"":""cobble leave ""}],""text"":""""}";"{""extra"":[{""text"":""some for others""}],""text"":""""}";"{""extra"":[{""text"":""not my base tho""}],""text"":""""}",black,false
4965,78,-1349,"{""extra"":[{""text"":""beautiful base""}],""text"":""""}";"{""extra"":[{""text"":""6/6/2022""}],""text"":""""}";"{""extra"":[{""text"":""TheFlotingCat""}],""text"":""""}";"{""text"":""""}",black,false
4965,79,-1352,"{""extra"":[{""text"":""Thanks for the ""}],""text"":""""}";"{""extra"":[{""text"":""shelter!""}],""text"":""""}";"{""extra"":[{""text"":""Rizler""}],""text"":""""}";"{""extra"":[{""text"":""11/20/19""}],""text"":""""}",black,false
4842,73,-1337,"{""extra"":[{""text"":""Creativity""}],""text"":""""}";"{""extra"":[{""text"":""detected""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4786,75,-1314,"{""extra"":[{""text"":""im suprised this""}],""text"":""""}";"{""extra"":[{""text"":""has survived""}],""text"":""""}";"{""extra"":[{""text"":""half a year lol""}],""text"":""""}";"{""extra"":[{""text"":""poisonsdeer 5/12""}],""text"":""""}",black,false
5094,65,-1313,"{""extra"":[{""text"":""Whoever c's this,""}],""text"":""""}";"{""extra"":[{""text"":""please don't steal""}],""text"":""""}";"{""extra"":[{""text"":""or ruin anything""}],""text"":""""}";"{""extra"":[{""text"":"":(""}],""text"":""""}",black,false
5094,64,-1313,"{""extra"":[{""text"":""- Moikey_""}],""text"":""""}";"{""extra"":[{""text"":""07/04/2023""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
5095,64,-1313,"{""extra"":[{""text"":""cool place""}],""text"":""""}";"{""extra"":[{""text"":""-Beze1""}],""text"":""""}";"{""extra"":[{""text"":""8/12/2023""}],""text"":""""}";"{""text"":""""}",black,false
4734,79,-1295,"{""extra"":[{""text"":""пошел ""}],""text"":""""}";"{""extra"":[{""text"":""нахуй""}],""text"":""""}";"{""extra"":[{""text"":""гнида""}],""text"":""""}";"{""extra"":[{""text"":""сдохни""}],""text"":""""}",black,false
4748,177,-1294,"{""extra"":[{""text"":""sba is cutest 2b""}],""text"":""""}";"{""extra"":[{""text"":""group""}],""text"":""""}";"{""extra"":[{""text"":""-UhhMagnum""}],""text"":""""}";"{""extra"":[{""text"":""02-01-2023""}],""text"":""""}",black,false
4749,75,-1291,"{""extra"":[{""text"":""slime_66""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""08/08-22""}],""text"":""""}";"{""text"":""""}",black,false
4866,69,-1285,"{""extra"":[{""text"":""GamingTv ""}],""text"":""""}";"{""extra"":[{""text"":""22.02.2022""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""text"":""""}",black,false
4744,75,-1273,"{""extra"":[{""text"":""Chamber2800""}],""text"":""""}";"{""extra"":[{""text"":""Holy""}],""text"":""""}";"{""extra"":[{""text"":""12-14-21""}],""text"":""""}";"{""text"":""""}",black,false
4744,74,-1273,"{""extra"":[{""text"":""slime_66""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""08/08/22""}],""text"":""""}";"{""text"":""""}",black,false
4785,111,-1271,"{""extra"":[{""text"":""METAKNIGHT""}],""text"":""""}";"{""extra"":[{""text"":""WAS HERE""}],""text"":""""}";"{""extra"":[{""text"":""11/9/22""}],""text"":""""}";"{""text"":""""}",black,false
4834,72,-1275,"{""extra"":[{""text"":""MortalVeteran16""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""lads""}],""text"":""""}";"{""text"":""""}",black,false
4894,60,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4898,58,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4903,59,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4890,60,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4915,62,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4924,62,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4936,65,-1279,"{""extra"":[{""text"":""Smib""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4940,65,-1279,"{""extra"":[{""text"":""SHIT THE SMIB""}],""text"":""""}";"{""extra"":[{""text"":""DIED OF CANCER""}],""text"":""""}";"{""extra"":[{""text"":""HERE ""}],""text"":""""}";"{""extra"":[{""text"":""NIGAAAAAAAAAAAA""}],""text"":""""}",black,false
5066,19,-1272,"{""extra"":[{""text"":""thanks for the""}],""text"":""""}";"{""extra"":[{""text"":""cooked fish""}],""text"":""""}";"{""extra"":[{""text"":""-Beze1""}],""text"":""""}";"{""extra"":[{""text"":""8/12/2023""}],""text"":""""}",black,false
4731,37,-1259,"{""extra"":[{""text"":""Cocaine""}],""text"":""""}";"{""extra"":[{""text"":""is""}],""text"":""""}";"{""extra"":[{""text"":""sooooo""}],""text"":""""}";"{""extra"":[{""text"":""good""}],""text"":""""}",black,false
5083,12,-1258,"{""extra"":[{""text"":""I appreciate the""}],""text"":""""}";"{""extra"":[{""text"":""melons""}],""text"":""""}";"{""extra"":[{""text"":""-Beze1""}],""text"":""""}";"{""extra"":[{""text"":""8/12/2023""}],""text"":""""}",black,false
5069,64,-1213,"{""extra"":[{""text"":""This tree""}],""text"":""""}";"{""extra"":[{""text"":""helped Stat's""}],""text"":""""}";"{""extra"":[{""text"":""first spawn""}],""text"":""""}";"{""extra"":[{""text"":""escape 20210824""}],""text"":""""}",black,false
5055,64,-1199,"{""extra"":[{""text"":""Terrafright""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""10/06/2019""}],""text"":""""}";"{""extra"":[{""text"":""20:16 BST""}],""text"":""""}",black,false
5054,64,-1199,"{""extra"":[{""text"":""_Frokii_""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""26/08/2020""}],""text"":""""}";"{""extra"":[{""text"":""Kazahstan""}],""text"":""""}",black,false
5072,64,-1200,"{""extra"":[{""text"":""JoonaLeL""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""17.2.2017""}],""text"":""""}",black,false
5072,64,-1199,"{""extra"":[{""text"":""Moikey_""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""06/04/2023""}],""text"":""""}";"{""text"":""""}",black,false
5073,64,-1200,"{""extra"":[{""text"":""Alphabeans""}],""text"":""""}";"{""extra"":[{""text"":""somehow escaped""}],""text"":""""}";"{""extra"":[{""text"":""spawn""}],""text"":""""}";"{""extra"":[{""text"":""9.3.2023""}],""text"":""""}",black,false
5013,5,-1077,"{""extra"":[{""text"":""nothing for me ?""}],""text"":""""}";"{""extra"":[{""text"":"":(""}],""text"":""""}";"{""extra"":[{""text"":""8.5.2018""}],""text"":""""}";"{""text"":""""}",black,false
4609,68,-1068,"{""extra"":[{""text"":""nice tree""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""Partix_ 11/04/22""}],""text"":""""}",black,false
4615,70,-1059,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4623,69,-1058,"{""extra"":[{""text"":""Join the VEA""}],""text"":""""}";"{""extra"":[{""clickEvent"":{""action"":""open_url"",""value"":""http://discord.gg/""},""text"":""discord.gg/""}],""text"":""""}";"{""extra"":[{""text"":""veagang""}],""text"":""""}";"{""extra"":[{""text"":""---------------""}],""text"":""""}",black,false
4918,71,-1045,"{""extra"":[{""text"":""riverrun""}],""text"":""""}";"{""extra"":[{""text"":""( recirc. )""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
4934,48,-1055,"{""extra"":[{""text"":""X_Jakub_X""}],""text"":""""}";"{""extra"":[{""text"":""Was here""}],""text"":""""}";"{""extra"":[{""text"":""8.5.2018""}],""text"":""""}";"{""extra"":[{""text"":""thanks for food""}],""text"":""""}",black,false
4933,48,-1055,"{""extra"":[{""text"":""Darth_Craft""}],""text"":""""}";"{""extra"":[{""text"":""Was here,""}],""text"":""""}";"{""extra"":[{""text"":""Tank you ""}],""text"":""""}";"{""extra"":[{""text"":""15/2/2020""}],""text"":""""}",black,false
4932,48,-1055,"{""extra"":[{""text"":""thanks for seeds""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""lanzacrepers""}],""text"":""""}";"{""extra"":[{""text"":""12/18/20""}],""text"":""""}",black,false
4616,70,-1031,"{""extra"":[{""text"":""Join the VEA""}],""text"":""""}";"{""extra"":[{""clickEvent"":{""action"":""open_url"",""value"":""http://discord.gg/""},""text"":""discord.gg/""}],""text"":""""}";"{""extra"":[{""text"":""veagang""}],""text"":""""}";"{""extra"":[{""text"":""---------------""}],""text"":""""}",black,false
-242,192,534,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-71,7,532,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-71,6,532,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-71,5,532,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-450,204,548,"{""text"":""Ninja_Walrus""}";"{""text"":""was here""}";"{""text"":""Oct 23, 2023""}";"{""text"":""Sub on YouTube""}",black,false
-276,309,566,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""18 Oct 2023""}",black,false
-255,309,567,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""18 Oct 2023""}",black,false
-153,65,578,"{""text"":"" ""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-155,228,589,"{""extra"":[{""text"":""E""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-153,64,580,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-156,73,585,"{""text"":""dw""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-501,90,596,"{""text"":""33c Kits! 1.19 Kits!""}";"{""text"":""discord.gg/enco""}";"{""text"":""EnCo!""}";"{""text"":""10-26-2023""}",black,false
-480,90,595,"{""text"":""33c Kits! 1.19 Kits!""}";"{""text"":""discord.gg/enco""}";"{""text"":""EnCo!""}";"{""text"":""10-26-2023""}",black,false
-463,98,599,"{""text"":""33c Kits! 1.19 Kits!""}";"{""text"":""discord.gg/enco""}";"{""text"":""EnCo!""}";"{""text"":""10-26-2023""}",black,false
-463,97,601,"{""text"":""33c Kits! 1.19 Kits!""}";"{""text"":""discord.gg/enco""}";"{""text"":""EnCo!""}";"{""text"":""10-26-2023""}",black,false
-457,95,603,"{""text"":""33c Kits! 1.19 Kits!""}";"{""text"":""discord.gg/enco""}";"{""text"":""EnCo!""}";"{""text"":""10-26-2023""}",black,false
-153,67,606,"{""text"":""2b2t.fi""}";"{""text"":""X: -153""}";"{""text"":""Y: 67""}";"{""text"":""Z: 606""}",black,false
-154,67,606,"{""text"":""2b2t.fi""}";"{""text"":""X: -154""}";"{""text"":""Y: 67""}";"{""text"":""Z: 606""}",black,false
-166,68,601,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-165,68,602,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-167,68,602,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-166,68,603,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-18,249,595,"{""text"":""Join the VEA!""}";"{""text"":""discord.gg/""}";"{""text"":""veagang""}";"{""text"":""""}",black,false
-153,68,608,"{""text"":""2b2t.fi""}";"{""text"":""X: -153""}";"{""text"":""Y: 68""}";"{""text"":""Z: 608""}",black,false
-513,143,627,"{""extra"":[{""text"":""ok""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-295,80,632,"{""extra"":[{""text"":""E""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-128,211,628,"{""text"":""Ferrioz was here""}";"{""text"":""""}";"{""text"":""I'm not schizo""}";"{""text"":""27-09-2023""}",black,false
-120,208,629,"{""text"":""Ferrioz was here""}";"{""text"":""""}";"{""text"":""I'm not schizo""}";"{""text"":""27-09-2023""}",black,false
-92,208,629,"{""text"":""Ferrioz was here""}";"{""text"":""""}";"{""text"":""I'm not schizo""}";"{""text"":""27-09-2023""}",black,false
-35,209,629,"{""text"":""이것을 본 당신은 행운""}";"{""text"":""www""}";"{""text"":""""}";"{""text"":""""}",black,false
-34,209,629,"{""text"":""010 3176 0712""}";"{""text"":""내 전화번호임 아""}";"{""text"":""섹스하고싶다""}";"{""text"":""""}",black,false
-31,179,630,"{""extra"":[{""text"":""brought to you""}],""text"":""""}";"{""extra"":[{""text"":""by waterman112!""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-36,209,629,"{""text"":""아 섹스하고싶다 시발""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-16,209,629,"{""text"":""<-""}";"{""text"":""이새끼 백타 잼민이다""}";"{""text"":""""}";"{""text"":""""}",black,false
-198,174,647,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,176,649,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,177,651,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-198,179,654,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,187,662,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,189,663,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,188,664,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,188,663,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,185,660,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-199,186,661,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-17,255,666,"{""text"":""Cast line ""}";"{""text"":""(these bitches be""}";"{""text"":""gettin big)""}";"{""text"":""""}",black,false
-247,207,687,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-228,208,678,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-228,208,682,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-228,208,687,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-247,207,689,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-247,207,688,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-228,208,695,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-228,208,700,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-510,90,716,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-329,145,712,"{""text"":""ㅅㅂ ㅋㅋ 아무도 나를 막""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-228,208,704,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
-109,46,711,"{""text"":""JXPRO27 ""}";"{""text"":""was here""}";"{""text"":""28/10/16""}";"{""text"":""""}",black,false
-49,141,709,"{""extra"":[{""text"":""brought to you""}],""text"":""""}";"{""extra"":[{""text"":""by waterman112!""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-482,255,728,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""18 Oct 2023""}",black,false
-244,207,732,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-248,207,732,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-245,207,732,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-246,207,732,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-121,47,726,"{""text"":""XcentricCrafter""}";"{""text"":""was lost to the""}";"{""text"":""sands of time ""}";"{""text"":""here""}",black,false
-95,207,734,"{""text"":""@capitaolynxplay""}";"{""text"":""passion failed. I""}";"{""text"":""now seek nothing""}";"{""text"":""from life anymore""}",black,false
-471,219,745,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-470,214,746,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-470,213,746,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-347,173,745,"{""text"":""Ferrioz was here""}";"{""text"":""""}";"{""text"":""I'm not schizo""}";"{""text"":""27-09-2023""}",black,false
-466,203,752,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-466,212,753,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-469,204,755,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""1 Sep 2023""}",black,false
-69,280,755,"{""text"":""Tengo que saltar""}";"{""text"":""14/10/23""}";"{""text"":""- Germanchin""}";"{""text"":""""}",black,false
-271,129,777,"{""text"":"":catflushed:""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-31,282,772,"{""text"":""XcentricCrafter""}";"{""text"":""got bored and""}";"{""text"":""dropped a""}";"{""text"":""few casts""}",black,false
-18,62,782,"{""text"":""2b2t.fi""}";"{""text"":""X: -2""}";"{""text"":""Y: 62""}";"{""text"":""Z: 782""}",black,false
-519,63,791,"{""text"":""rareist was here""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-392,122,791,"{""extra"":[{""text"":""codysmile11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-92,208,799,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
-92,239,799,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
